Unnamed: 0,guest_email,has_rewards,room_type,amenities_fee,checkin_date,checkout_date,room_rate,billing_address,credit_card_number,Nomor_Alamat,Kota,Negara_Bagian,Kode_Pos
1149,ajackson@example.com,False,BASIC,22.768035659697297,16 May 2020,28 May 2020,187.80945285183864,"3717 Jason Hollow Suite 342
Harmonville, OK 34643",501859085471,3717 Jason Hollow Suite 342,Harmonville,OK,34643
1150,davidlynch@example.org,False,BASIC,18.871475469054914,14 Jul 2020,15 May 2020,114.21598042919734,"1823 Acevedo Lights
East Kyle, NJ 61008",3558579964323037,1823 Acevedo Lights,East Kyle,NJ,61008
1151,davisleah@example.net,True,BASIC,24.809440243897782,01 May 2020,28 May 2020,163.23709713385733,"0041 Sanchez Cliff Suite 246
East Ericaberg, MO 85798",6503672033568622,0041 Sanchez Cliff Suite 246,East Ericaberg,MO,85798
1152,zmcdowell@example.net,False,BASIC,13.05242128856411,12 Dec 2019,09 Jan 2020,221.24670264545648,"7702 Belinda Estates Apt. 511
North Joelside, CO 22663",180090960003898,7702 Belinda Estates Apt. 511,North Joelside,CO,22663
1153,torresrobert@example.org,False,BASIC,4.37403878122827,24 Nov 2019,02 Dec 2019,136.8644862505583,"4164 Pearson Landing Apt. 397
West Annaborough, TX 72970",4858475141955,4164 Pearson Landing Apt. 397,West Annaborough,TX,72970
1154,wendysmith@example.org,False,BASIC,20.276356652471303,01 Sep 2020,17 Jul 2020,137.0042577187907,"289 Lowe Views Suite 618
New Amyberg, NM 84620",3524815699549376,289 Lowe Views Suite 618,New Amyberg,NM,84620
1155,andrearodriguez@example.net,False,BASIC,29.55475689386386,27 Sep 2020,27 Aug 2020,89.71215091490481,"22475 Clark Knolls
Belindastad, MA 58662",30568755355682,22475 Clark Knolls,Belindastad,MA,58662
1156,matthew03@example.net,False,BASIC,0.0,21 Apr 2020,29 Apr 2020,191.38264011611955,"59015 Reid Camp Suite 712
Lake Jaimestad, PA 85465",343464948275320,59015 Reid Camp Suite 712,Lake Jaimestad,PA,85465
1157,vanessabrooks@example.net,False,BASIC,15.231348071808473,07 Apr 2020,17 May 2020,180.38783794723423,"59708 Cody River Apt. 940
Bryanberg, NE 77541",36271595213088,59708 Cody River Apt. 940,Bryanberg,NE,77541
1158,richard31@example.net,False,BASIC,14.318656017605278,03 Apr 2020,03 Jun 2020,83.8,"03438 Richards Locks
Port Scott, IA 47018",3595741319410258,03438 Richards Locks,Port Scott,IA,47018
1159,braymelissa@example.org,False,SUITE,14.85362284875083,26 Sep 2020,20 Sep 2020,152.9438350408179,"006 Shaw Stravenue Apt. 559
New Racheltown, RI 34990",2688522967306257,006 Shaw Stravenue Apt. 559,New Racheltown,RI,34990
1160,mark91@example.org,False,BASIC,21.371509044104812,27 Feb 2020,31 Dec 2019,97.29069784282724,"1216 Katelyn Extension
West Jose, IA 60759",4797230069996,1216 Katelyn Extension,West Jose,IA,60759
1161,halljordan@example.org,False,BASIC,5.795866743747434,29 Aug 2020,,167.0429178561342,"USS Day
FPO AE 86125",5478333952611140,USS Day,FPO AE 86125,,
1162,jacobsscott@example.net,False,BASIC,6.154743020631765,07 May 2020,19 Apr 2020,219.67908189586413,"46988 Curtis Causeway Suite 685
Benjaminton, GA 08439",676297821313,46988 Curtis Causeway Suite 685,Benjaminton,GA,08439
1163,warrenrichardson@example.org,False,BASIC,8.368781505885595,10 Oct 2020,22 Oct 2020,288.0360321727161,"545 Austin Garden Suite 547
Carrilloside, SD 80934",3522981724504125,545 Austin Garden Suite 547,Carrilloside,SD,80934
1164,vconrad@example.net,True,BASIC,8.602264108773616,10 Aug 2020,21 Aug 2020,149.59450011787558,"Unit 6327 Box 0622
DPO AE 91737",5378025816156178,Unit 6327 Box 0622,DPO AE 91737,,
1165,lwalker@example.com,False,DELUXE,14.485273094374808,17 Dec 2020,28 Nov 2020,203.07641729919447,"2416 Christine Stream
Lake Tracitown, MS 07674",60460279866,2416 Christine Stream,Lake Tracitown,MS,07674
1166,mjackson@example.net,False,BASIC,9.795315697259037,26 Sep 2020,28 Sep 2020,198.8352830897956,"7710 Patricia Circles Apt. 346
Brianburgh, WA 96143",180067315961731,7710 Patricia Circles Apt. 346,Brianburgh,WA,96143
1167,morrisjennifer@example.net,False,BASIC,,01 Feb 2020,17 Feb 2020,161.94690626101143,"4701 Campbell Knolls Apt. 670
Andersonmouth, LA 72295",4222298412228,4701 Campbell Knolls Apt. 670,Andersonmouth,LA,72295
1168,lwilliams@example.com,False,BASIC,23.9553379277298,11 May 2020,21 May 2020,162.19051839621636,"099 Nancy Expressway Apt. 215
South Melvin, UT 02463",4980266676241386,099 Nancy Expressway Apt. 215,South Melvin,UT,02463
1169,vroth@example.org,False,BASIC,38.87844945797508,10 Nov 2020,16 Nov 2020,83.8,"4116 Smith Corners Apt. 782
New Amberchester, WA 25517",30110164877798,4116 Smith Corners Apt. 782,New Amberchester,WA,25517
1170,judygross@example.org,False,BASIC,20.55307565582739,05 Dec 2020,31 Dec 2020,83.8,"708 Bennett Station Apt. 281
Bushland, CA 41001",3529324554250407,708 Bennett Station Apt. 281,Bushland,CA,41001
1171,hmorton@example.net,False,BASIC,6.657491316169505,23 Jul 2020,21 Jun 2020,178.03516203880324,"7452 Moore Villages Suite 963
Hamiltonberg, VT 94370",3512353974785022,7452 Moore Villages Suite 963,Hamiltonberg,VT,94370
1172,rdunn@example.org,False,BASIC,10.191060781963206,22 Feb 2020,07 Mar 2020,149.4718922747334,"0162 Smith Radial
Colemanview, VT 57529",3535318708591270,0162 Smith Radial,Colemanview,VT,57529
1173,deckerscott@example.com,False,BASIC,23.12395246541154,16 Aug 2020,20 Oct 2020,83.8,"528 Boyer Mews Suite 154
Lake Tiffany, WA 38423",4629982160345,528 Boyer Mews Suite 154,Lake Tiffany,WA,38423
1174,ulopez@example.net,False,DELUXE,16.42613823193605,12 Jun 2020,30 May 2020,157.16552059121182,"491 Sutton Land Suite 093
Lake Mark, WI 55970",30439693407425,491 Sutton Land Suite 093,Lake Mark,WI,55970
1175,shayes@example.org,False,BASIC,13.488901156740727,03 May 2020,30 Apr 2020,99.03896213452154,"2520 Avery Station Suite 530
Port Vanessa, DC 01229",180032439906053,2520 Avery Station Suite 530,Port Vanessa,DC,01229
1176,guzmankayla@example.net,False,BASIC,38.74973255913987,18 Jul 2020,14 Jul 2020,155.96431195817553,"93092 Johnson Run
West Michael, NE 61562",4119654607613431,93092 Johnson Run,West Michael,NE,61562
1177,tammy69@example.org,True,BASIC,14.502568723452669,22 Dec 2020,09 Nov 2020,170.63116581651022,"81102 Jessica Grove Apt. 458
Port Devin, LA 83897",30321493000008,81102 Jessica Grove Apt. 458,Port Devin,LA,83897
1178,edward34@example.net,False,DELUXE,18.468143032708426,29 Aug 2020,28 Aug 2020,227.60607428191463,"254 Torres Plains
Port Allenchester, OK 37343",4736436065122533831,254 Torres Plains,Port Allenchester,OK,37343
1179,hortonangela@example.net,True,DELUXE,4.2291942609363975,06 Mar 2020,13 Mar 2020,141.9803641012184,"Unit 9545 Box 0274
DPO AE 28946",3559474623369085,Unit 9545 Box 0274,DPO AE 28946,,
1180,woodslaura@example.org,False,BASIC,1.7863614860925523,21 Jun 2020,03 Jul 2020,102.64752675027113,"PSC 7082, Box 1887
APO AA 17297",639040538352,"PSC 7082, Box 1887",APO AA 17297,,
1181,dprince@example.org,False,BASIC,25.626203999659147,21 Dec 2020,24 Dec 2020,166.4380183439474,"853 Christian Spurs Apt. 645
North Carolinehaven, OK 85989",180003276387327,853 Christian Spurs Apt. 645,North Carolinehaven,OK,85989
1182,devin42@example.com,True,BASIC,18.119387564164768,08 Nov 2020,30 Sep 2020,137.4717686537004,"90843 Torres Trace
North Yvonne, AK 62270",180014288785176,90843 Torres Trace,North Yvonne,AK,62270
1183,nathaniel75@example.net,False,BASIC,20.2271228644504,28 May 2020,26 May 2020,224.6312759046618,"738 Newton Pines Apt. 226
South Marcusfurt, KY 94592",4615116780887490299,738 Newton Pines Apt. 226,South Marcusfurt,KY,94592
1184,terriwashington@example.org,False,BASIC,20.084739921952973,13 Sep 2020,07 Sep 2020,97.71969934564294,"0245 Kelsey Estate Suite 169
West Michaelview, OH 09161",4238243801059,0245 Kelsey Estate Suite 169,West Michaelview,OH,09161
1185,drewgonzalez@example.net,False,BASIC,23.01594041125029,02 Jul 2020,16 Jun 2020,127.32072309173306,"862 Nicholas Unions
Racheltown, OR 11639",639046712357,862 Nicholas Unions,Racheltown,OR,11639
1186,james63@example.org,False,BASIC,16.930824060227184,17 Dec 2020,30 Nov 2020,145.84768011248562,"658 Mark Lights Apt. 850
North Connieberg, VA 26482",30429989848069,658 Mark Lights Apt. 850,North Connieberg,VA,26482
1187,lewisjames@example.com,False,BASIC,39.38009555422205,10 May 2020,10 May 2020,145.08088079128257,"1032 Miguel Grove
West Cindyton, MS 28111",4652257699379508,1032 Miguel Grove,West Cindyton,MS,28111
1188,moranchristina@example.com,False,BASIC,,21 Jun 2020,10 Jul 2020,83.8,"2551 Jennifer Shore Apt. 523
Rogersview, OH 17888",213161373047953,2551 Jennifer Shore Apt. 523,Rogersview,OH,17888
1189,doris42@example.com,False,BASIC,,15 Dec 2020,12 Dec 2020,202.7036209281651,"3943 Cain Trail Apt. 426
Longtown, PA 63806",4868658169853692,3943 Cain Trail Apt. 426,Longtown,PA,63806
1190,ryanduarte@example.com,False,DELUXE,33.69212404789902,13 Feb 2021,01 Jan 2021,210.18414990952536,"942 Patrick Island
West Dominic, MT 60379",4078720513894933,942 Patrick Island,West Dominic,MT,60379
1191,wesley52@example.net,False,BASIC,17.494299013615013,01 Jul 2020,24 Jun 2020,183.85469327928055,"245 Carla Street Suite 173
South Richardfort, MA 67943",180085377470250,245 Carla Street Suite 173,South Richardfort,MA,67943
1192,stevenmeyer@example.com,True,BASIC,,04 Aug 2020,21 Jun 2020,200.86859759729396,"USCGC Hubbard
FPO AE 75625",4462379238953419,USCGC Hubbard,FPO AE 75625,,
1193,tracy11@example.com,True,BASIC,11.818802472997303,16 Aug 2020,08 Aug 2020,117.07236620864415,"889 Michael Knolls
Port Rebeccafort, IA 04059",3571801397361860,889 Michael Knolls,Port Rebeccafort,IA,04059
1194,lorimoore@example.net,False,BASIC,29.71012292217015,04 Sep 2020,01 Sep 2020,213.0943698855916,"PSC 9372, Box 9956
APO AP 53517",6512708552438521,"PSC 9372, Box 9956",APO AP 53517,,
1195,jmolina@example.org,False,BASIC,4.367481793172335,02 Feb 2020,04 Jan 2020,137.23687151028489,"493 Scott Station
Bettymouth, RI 71824",4926385254818592,493 Scott Station,Bettymouth,RI,71824
1196,maldonadoparker@example.com,False,BASIC,15.321703542940726,26 Sep 2020,30 Oct 2020,92.66193941298472,"354 Deborah Drive Suite 249
East Scottview, IN 60145",6593229878912240,354 Deborah Drive Suite 249,East Scottview,IN,60145
1197,williamstiffany@example.org,False,BASIC,20.621853405619643,22 Jun 2020,12 May 2020,121.64442107660658,"201 Goodman Extension
South Nicoleport, NH 52495",4371668421788,201 Goodman Extension,South Nicoleport,NH,52495
1198,kelseypayne@example.org,False,DELUXE,25.01439174622486,06 Nov 2019,24 Nov 2019,203.39710383962847,"86545 Higgins Fork
West Brittany, NC 93335",2221607233019398,86545 Higgins Fork,West Brittany,NC,93335
1199,boylepatrick@example.net,False,BASIC,12.627682597746125,13 Nov 2020,28 Oct 2020,192.67313737216077,"36716 Braun Garden
South Debbietown, NE 96934",180073274683605,36716 Braun Garden,South Debbietown,NE,96934
1200,gilbertjessica@example.org,False,BASIC,27.233622026178026,11 Jun 2020,24 Apr 2020,124.5100232478777,"7550 Samantha Haven Apt. 010
Lake Mariaberg, KS 29084",213151229627637,7550 Samantha Haven Apt. 010,Lake Mariaberg,KS,29084
1201,fostersandra@example.com,False,BASIC,2.930239082909255,11 Jul 2020,19 Jul 2020,183.69260257319476,"9119 Schneider Landing
Jordanfurt, LA 52019",502046820499,9119 Schneider Landing,Jordanfurt,LA,52019
1202,xhoward@example.org,False,BASIC,5.7070330438088455,25 Aug 2020,24 Sep 2020,278.7656333107848,"PSC 4694, Box 9515
APO AP 66719",2468368482712058,"PSC 4694, Box 9515",APO AP 66719,,
1203,andersonjacqueline@example.net,False,DELUXE,24.686947080959914,28 Oct 2020,24 Oct 2020,320.7590789964605,"167 Katelyn Parkway
Lake Shannon, OK 90043",4233454425940194,167 Katelyn Parkway,Lake Shannon,OK,90043
1204,cyoung@example.org,False,BASIC,21.355302440349007,21 May 2020,18 May 2020,106.52074601802975,"15920 Russell Fort Suite 875
South Lauriestad, AZ 59237",4595743386513,15920 Russell Fort Suite 875,South Lauriestad,AZ,59237
1205,richardgutierrez@example.net,False,BASIC,30.951684218493163,09 Sep 2019,20 Sep 2019,101.79160998512675,"01275 Clark Well Suite 130
North Shelly, UT 63572",4656681629404407,01275 Clark Well Suite 130,North Shelly,UT,63572
1206,mobrien@example.net,True,BASIC,4.432203774038172,06 Dec 2019,25 Dec 2019,111.69677660042402,"2955 Miranda Route Apt. 988
West Lisa, MA 80942",3505670102733155,2955 Miranda Route Apt. 988,West Lisa,MA,80942
1207,coxantonio@example.org,False,BASIC,25.9458289615079,12 Jun 2020,24 May 2020,199.72755244434984,"33787 Hannah Wall Apt. 329
West Paul, KY 33472",213138767988844,33787 Hannah Wall Apt. 329,West Paul,KY,33472
1208,pageheidi@example.net,True,BASIC,12.660497222608676,28 Sep 2020,08 Sep 2020,209.4471653087449,"5992 Connie Village Suite 950
Elizabethview, AR 11156",3561837491307583,5992 Connie Village Suite 950,Elizabethview,AR,11156
1209,annarivera@example.net,True,BASIC,19.73767734650414,29 Sep 2020,09 Oct 2020,83.8,"9908 Burnett Pine
Ricardoberg, PA 90606",630482788613,9908 Burnett Pine,Ricardoberg,PA,90606
1210,kevinsilva@example.org,True,BASIC,25.612141492320788,27 Jun 2020,23 Jun 2020,153.2016108504064,"998 Williams Rapids Suite 292
East Thomas, SD 32203",4888484762590915330,998 Williams Rapids Suite 292,East Thomas,SD,32203
1211,kmiddleton@example.com,False,BASIC,30.18924757437994,03 Apr 2020,10 May 2020,83.8,"0569 Gomez Prairie
East Donaldhaven, TX 22415",3592134146745083,0569 Gomez Prairie,East Donaldhaven,TX,22415
1212,foconnor@example.net,False,BASIC,16.658602268097518,26 Feb 2021,13 Mar 2021,229.2585047485378,"5605 Martinez Rest
Martinbury, AK 71747",345878654176497,5605 Martinez Rest,Martinbury,AK,71747
1213,crystal75@example.org,False,BASIC,25.195452490226195,03 Nov 2020,05 Dec 2020,136.16418240054614,"201 Tara Extension
South Curtis, FL 29568",180072486793418,201 Tara Extension,South Curtis,FL,29568
1214,myersaaron@example.net,True,SUITE,,29 Apr 2020,18 May 2020,303.9509603497634,"983 Pamela Summit
Jamesfort, NV 82757",3503369560223849,983 Pamela Summit,Jamesfort,NV,82757
1215,jacqueline16@example.com,False,BASIC,24.462842582306195,26 May 2020,11 May 2020,103.75091297743396,"504 Candace Plains Suite 707
West Brianbury, KY 57432",4884072875829,504 Candace Plains Suite 707,West Brianbury,KY,57432
1216,ccox@example.org,False,BASIC,6.775368761655148,29 Jul 2020,09 Aug 2020,168.86873551415738,"239 Andrea Fort Suite 541
West Natalie, DE 14528",676247032375,239 Andrea Fort Suite 541,West Natalie,DE,14528
1217,catherine94@example.net,False,BASIC,23.96468427772868,30 Apr 2020,28 Apr 2020,263.6656410105999,"563 Pollard Park Suite 147
Harrisburgh, VA 11373",6011989642895930,563 Pollard Park Suite 147,Harrisburgh,VA,11373
1218,vclark@example.org,False,BASIC,15.056064041486248,12 Apr 2020,24 Apr 2020,113.63925656746872,"13309 Justin Circles Suite 549
Port Kevinside, OH 71066",347862418504846,13309 Justin Circles Suite 549,Port Kevinside,OH,71066
1219,spatterson@example.com,True,BASIC,27.76588093573065,29 Jul 2020,22 Aug 2020,110.76732806316856,"331 Cooper Park
North Walter, ME 94740",3527642014248956,331 Cooper Park,North Walter,ME,94740
1220,steven83@example.net,False,BASIC,23.138478065480317,13 Oct 2019,20 Nov 2019,163.81276269552683,"31404 Lisa Trail
New Mariah, MO 76110",3502990153448567,31404 Lisa Trail,New Mariah,MO,76110
1221,raymondblake@example.org,False,BASIC,40.00928653784974,02 Jul 2020,18 Aug 2020,181.5518443630168,"943 Thomas River Apt. 330
Port Debbieview, SC 71961",4681254564262476,943 Thomas River Apt. 330,Port Debbieview,SC,71961
1222,carterkatherine@example.org,True,BASIC,13.29358901271454,13 Oct 2020,02 Nov 2020,185.321529239308,"USNV Morris
FPO AE 39885",4614995357385,USNV Morris,FPO AE 39885,,
1223,navarrolinda@example.org,False,BASIC,0.0,02 Jun 2020,25 May 2020,181.3803900055952,"60213 Reed Dale Apt. 030
East Kevinborough, ID 43443",6011927423272887,60213 Reed Dale Apt. 030,East Kevinborough,ID,43443
1224,acruz@example.com,False,BASIC,29.556852851714908,08 Sep 2020,10 Sep 2020,167.08473412985052,"75823 Smith Inlet Apt. 302
Salinasborough, NM 17874",213183472743878,75823 Smith Inlet Apt. 302,Salinasborough,NM,17874
1225,danielkaren@example.org,False,BASIC,11.26114258848969,26 Feb 2020,09 Feb 2020,133.0997405243755,"326 Karen Spur Suite 256
Joseborough, OR 85328",4980833318517232,326 Karen Spur Suite 256,Joseborough,OR,85328
1226,randallmcdaniel@example.net,False,BASIC,10.55521726706626,17 Aug 2020,04 Oct 2020,161.62719311435913,"335 Christopher Roads Suite 996
Christopherhaven, TN 81486",36994339841183,335 Christopher Roads Suite 996,Christopherhaven,TN,81486
1227,emilycampbell@example.com,False,BASIC,23.47370645972396,09 Dec 2019,21 Nov 2019,118.25508174472328,"PSC 2422, Box 0760
APO AP 07999",180039123808313,"PSC 2422, Box 0760",APO AP 07999,,
1228,robertosborne@example.net,False,BASIC,33.09336911886941,25 Oct 2020,27 Sep 2020,238.0357405677221,"970 Griffith Stream
North Benjaminville, LA 52501",4576315961444161,970 Griffith Stream,North Benjaminville,LA,52501
1229,monicaboyd@example.net,False,BASIC,23.162677434777684,06 Sep 2020,30 Aug 2020,159.2493621674438,"40224 Angela Point Suite 082
Lynnmouth, ID 35340",676356307261,40224 Angela Point Suite 082,Lynnmouth,ID,35340
1230,igray@example.org,False,BASIC,,18 Aug 2020,01 Aug 2020,83.8,"516 Daniel Road
Virginiachester, NE 28282",3531668588508966,516 Daniel Road,Virginiachester,NE,28282
1231,hoovervictoria@example.com,False,BASIC,43.70421887057218,14 May 2020,14 May 2020,205.61151445036475,"07964 Elizabeth Spur
Stewartchester, UT 59420",30067488046734,07964 Elizabeth Spur,Stewartchester,UT,59420
1232,obrown@example.com,True,DELUXE,23.05368628895149,03 Apr 2020,12 Mar 2020,257.4677803642731,"2446 Anderson Fork Apt. 425
New Jerry, NM 19498",4954588817278585980,2446 Anderson Fork Apt. 425,New Jerry,NM,19498
1233,anthonycampos@example.com,False,BASIC,28.67031345786259,08 Oct 2020,17 Nov 2020,179.20063994080698,"732 Nicholas Road
Grimesmouth, LA 11338",4131712051167959,732 Nicholas Road,Grimesmouth,LA,11338
1234,sadkins@example.org,False,BASIC,,19 May 2020,20 Jun 2020,219.5089693965554,"089 John Mission Apt. 343
Williamsborough, DC 58812",379968905251774,089 John Mission Apt. 343,Williamsborough,DC,58812
1235,mary74@example.com,False,BASIC,,06 Jul 2020,27 Jun 2020,223.63587456078903,"243 Laura Lakes Suite 897
Munozchester, OR 57144",377500638586283,243 Laura Lakes Suite 897,Munozchester,OR,57144
1236,ntorres@example.net,True,BASIC,11.89068246280299,26 May 2021,18 Apr 2021,99.37810285351097,"676 Pennington Springs Suite 663
Brownbury, WV 99756",180070588013750,676 Pennington Springs Suite 663,Brownbury,WV,99756
1237,heather92@example.net,False,BASIC,27.688707358613357,08 Mar 2020,08 Apr 2020,125.44118953073868,"640 Donald Pines Apt. 699
Lake Anthonyview, PA 22062",60432455396,640 Donald Pines Apt. 699,Lake Anthonyview,PA,22062
1238,ymurphy@example.org,True,BASIC,,29 Oct 2019,09 Nov 2019,176.93233420415493,"04064 Cox Village
Ericfort, OR 61419",4450544794749,04064 Cox Village,Ericfort,OR,61419
1239,roblesshawn@example.org,False,BASIC,19.790354090426323,12 Dec 2019,02 Jan 2020,152.38549245621584,"Unit 4512 Box 3400
DPO AE 38109",3576264363276361,Unit 4512 Box 3400,DPO AE 38109,,
1240,ashley57@example.net,True,BASIC,,02 Apr 2020,06 Mar 2020,154.24402639106162,"1052 Lucas Lights
North Sarah, CA 24988",30119332650482,1052 Lucas Lights,North Sarah,CA,24988
1241,mayorobert@example.net,False,BASIC,24.76885380693121,07 Oct 2020,,156.3344008504883,"29491 Monroe Streets Apt. 506
Stephanieshire, AR 10961",180061056981347,29491 Monroe Streets Apt. 506,Stephanieshire,AR,10961
1242,michael39@example.com,True,BASIC,16.468755933360512,29 Nov 2020,30 Dec 2020,147.08501094956142,"2002 Ashley River Apt. 513
West Kimberlybury, CA 23282",4619279750050580148,2002 Ashley River Apt. 513,West Kimberlybury,CA,23282
1243,mullencarlos@example.com,False,BASIC,45.40414233525165,20 Apr 2020,20 Mar 2020,132.91146655796413,"7576 Olsen Park Suite 283
Turnerberg, NE 55094",6597088520339301,7576 Olsen Park Suite 283,Turnerberg,NE,55094
